Country,City,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM_25_AQI_Value,PM_25_AQI_Category,lat,lng
1,11439,43,2,1,1,43,1,0,1,14,2,46.35,48.035
35,11440,32,2,1,1,32,1,2,1,29,2,40.6333,-8.65
35,11440,32,2,1,1,32,1,2,1,29,2,-3.6058,-55.3319
33,11441,100,5,3,1,12,1,1,1,100,5,6.0833,10.1
5,11442,52,1,2,1,32,1,9,1,52,1,41.9181,-88.1307
9,11443,29,2,1,1,29,1,3,1,15,2,47.2969,-1.4928
3,11444,67,1,2,1,29,1,10,1,67,1,45.2,11.2167
3,11445,75,1,1,1,33,1,6,1,75,1,45.6,8.95
5,11446,54,1,1,1,33,1,9,1,54,1,39.8337,-86.383
5,11447,57,1,1,1,36,1,3,1,57,1,25.6347,-80.3721
5,11447,57,1,1,1,36,1,3,1,57,1,41.5589,-81.5029
5,11447,57,1,1,1,36,1,3,1,57,1,38.6309,-90.3332
5,11448,50,2,1,1,26,1,7,1,50,2,38.6875,-121.4417
1,11449,40,2,0,1,40,1,0,1,20,2,53.7167,37.2833
5,11450,94,1,1,1,51,2,1,1,94,1,36.7632,-90.4135
3,11451,70,1,1,1,70,2,0,1,53,1,40.8231,14.1222
31,11452,52,1,1,1,42,1,0,1,52,1,46.5333,6.6
16,11453,102,5,2,1,28,1,5,1,102,5,10.3833,78.8001
16,11453,102,5,2,1,28,1,5,1,102,5,10.6118,78.0505
3,11454,58,1,1,1,58,2,0,1,50,2,40.3833,17.35
6,11455,51,1,1,1,37,1,1,1,51,1,51.05,4.6333
20,11456,47,2,1,1,39,1,1,1,47,2,51.7667,6.8333
65,11457,54,1,1,1,39,1,0,1,54,1,48.05,24.2167
25,11458,64,1,2,1,36,1,0,1,64,1,7.1904,8.13
5,11459,52,1,1,1,34,1,2,1,52,1,37.6113,-122.4782
18,11460,50,2,1,1,18,1,2,1,50,2,7.3744,124.2686
18,11460,50,2,1,1,18,1,2,1,50,2,5.9167,120.9167
20,11461,45,2,1,1,45,1,0,1,32,2,52.3203,10.2336
1,11462,135,5,8,1,47,1,1,1,135,5,51.85,116.0333
31,11463,59,1,2,1,21,1,4,1,59,1,47.4694,7.5942
25,11464,76,1,2,1,24,1,1,1,76,1,7.25,5.195
15,11465,33,2,0,1,33,1,0,1,26,2,51.475,0.33
5,11466,47,2,1,1,46,1,1,1,47,2,40.3113,-79.5445
5,11466,47,2,1,1,46,1,1,1,47,2,39.3518,-85.5028
1,11467,42,2,1,1,40,1,0,1,42,2,58.5667,57.85
20,11468,54,1,1,1,47,1,0,1,54,1,51.2386,12.7253
5,11469,60,1,1,1,35,1,2,1,60,1,41.6559,-91.5303
61,11470,139,5,1,1,139,5,1,1,67,1,30.5833,32.2667
2,11471,67,1,1,1,21,1,1,1,67,1,-23.1017,-48.6158
16,11472,69,1,1,1,26,1,4,1,69,1,14.12,78.17
8,11473,37,2,1,1,37,1,1,1,28,2,51.4833,3.95
85,11474,70,1,1,1,18,1,0,1,70,1,0.1867,30.0881
20,11475,54,1,1,1,46,1,0,1,54,1,51.2811,9.6186
23,11476,56,1,2,1,50,1,3,1,56,1,34.9893,137.0021
23,11476,56,1,2,1,50,1,3,1,56,1,34.7517,134.3931
23,11477,52,1,1,1,43,1,3,1,52,1,34.5167,135.8
23,11477,52,1,1,1,43,1,3,1,52,1,34.5833,135.6333
43,11478,55,1,1,1,24,1,1,1,55,1,5.9167,0.9833
3,11479,72,1,1,1,41,1,2,1,72,1,45.6667,12.15
86,11480,82,1,2,1,9,1,11,1,82,1,20.2139,-75.9919
5,11481,50,2,1,1,32,1,1,1,50,2,35.5479,-100.9651
5,11482,69,1,2,1,19,1,16,1,69,1,41.6075,-87.8619
5,11483,64,1,2,1,12,1,20,1,64,1,42.0125,-87.8436
5,11483,64,1,2,1,12,1,20,1,64,1,41.0352,-74.0423
5,11484,43,2,1,1,37,1,0,1,43,2,42.8025,-73.9275
31,11485,58,1,1,1,52,2,0,1,58,1,47.4,8.45
3,11486,87,1,1,1,66,2,0,1,87,1,45.49,9.2953
23,11487,51,1,1,1,51,2,0,1,38,2,38.2682,140.8694
16,11488,45,2,1,1,26,1,2,1,45,2,15.5732,75.808
5,11489,40,2,1,1,38,1,1,1,40,2,42.6713,-71.0865
3,11490,67,1,1,1,47,1,1,1,67,1,36.8833,15.0833
3,11490,67,1,1,1,47,1,1,1,67,1,37.3103,137.1477
2,11491,20,2,0,1,20,1,0,1,18,2,-5.5339,-40.7739
5,11492,66,1,1,1,66,2,1,1,23,2,29.178,-82.1511
5,11493,56,1,1,1,47,1,1,1,56,1,35.6134,-96.0068
20,11494,44,2,1,1,44,1,0,1,43,2,51.835,10.7853
20,11495,42,2,1,1,42,1,0,1,36,2,52.3153,7.8806
5,11496,53,1,1,1,39,1,4,1,53,1,41.022,-73.7547
47,11497,82,1,2,1,4,1,3,1,82,1,8.6364,99.3683
5,11498,55,1,1,1,47,1,3,1,55,1,41.7102,-72.1671
5,11498,55,1,1,1,47,1,3,1,55,1,43.7981,-70.4056
5,11498,55,1,1,1,47,1,3,1,55,1,42.8076,-71.2995
20,11499,52,1,1,1,47,1,0,1,52,1,51.3667,12.7167
20,11500,64,1,1,1,60,2,0,1,64,1,49.5417,8.5786
5,11501,45,2,1,1,45,1,4,1,32,2,2.5167,-76.85
5,11501,45,2,1,1,45,1,4,1,32,2,33.7294,-84.9177
9,11502,44,2,1,1,32,1,3,1,44,2,49.11,7.07
20,11503,34,2,0,1,34,1,0,1,14,2,53.5355,8.6622
5,11504,48,2,1,1,29,1,9,1,48,2,43.0913,-87.8864
5,11504,48,2,1,1,29,1,9,1,48,2,41.5169,-88.2146
83,11505,19,2,0,1,19,1,0,1,8,2,-4.8167,34.75
5,11506,86,1,1,1,25,1,4,1,86,1,30.2887,-89.7828
10,11507,88,1,3,1,4,1,7,1,88,1,6.1375,-75.2639
10,11507,88,1,3,1,4,1,7,1,88,1,5.0725,-75.9623
15,11508,53,1,1,1,13,1,10,1,53,1,53.43,-1.357
1,11509,38,2,1,1,38,1,0,1,11,2,46.4833,41.5333
5,11510,115,5,3,1,11,1,30,1,115,5,40.781,-74.0659
5,11511,48,2,1,1,33,1,6,1,48,2,39.0795,-121.5566
2,11512,54,1,1,1,9,1,1,1,54,1,-22.9744,-49.8719
5,11513,43,2,1,1,43,1,2,1,42,2,36.2235,-115.9974
106,11514,64,1,1,1,57,2,0,1,64,1,46.5575,15.6456
34,11515,57,1,1,1,2,1,18,1,57,1,-37.6833,144.5833
33,11516,42,2,1,1,20,1,0,1,42,2,3.96,11.93
54,11517,42,2,1,1,42,1,0,1,27,2,36.6,-4.6333
23,11518,94,1,2,1,9,1,14,1,94,1,35.4344,137.1307
14,11519,72,1,2,1,34,1,1,1,72,1,-25.85,25.6333
20,11520,63,1,1,1,54,2,0,1,63,1,48.5519,8.7256
105,11521,107,5,2,1,15,1,2,1,107,5,-1.2864,36.8172
2,11522,46,2,1,1,20,1,1,1,46,2,-26.8989,-48.6539
1,11523,36,2,1,1,36,1,0,1,13,2,57.4667,41.9667
6,11524,46,2,1,1,37,1,1,1,46,2,32.7019,35.3033
6,11524,46,2,1,1,37,1,1,1,46,2,8.5562,77.971
5,11525,52,1,1,1,37,1,2,1,52,1,41.4149,-81.919
15,11526,34,2,1,1,29,1,1,1,34,2,52.2304,-0.8938
15,11526,34,2,1,1,29,1,1,1,34,2,40.2104,-75.0014
15,11526,34,2,1,1,29,1,1,1,34,2,42.3266,-72.6745
15,11526,34,2,1,1,29,1,1,1,34,2,40.6866,-75.4904
1,11527,66,1,1,1,9,1,15,1,66,1,54.9917,82.7125
23,11528,48,2,1,1,24,1,3,1,48,2,39.0819,141.7086
54,11529,47,2,1,1,40,1,0,1,47,2,41.1549,1.1087
7,11530,157,3,5,1,54,2,21,1,157,3,33.735,113.2999
2,11531,41,2,1,1,25,1,0,1,41,2,-19.6828,-44.89
5,11532,48,2,1,1,47,1,1,1,48,2,40.0772,-74.0702
7,11533,114,5,3,1,53,2,2,1,114,5,46.8719,127.5118
54,11534,39,2,1,1,39,1,0,1,21,2,39.9625,-0.2639
54,11534,39,2,1,1,39,1,0,1,21,2,25.2452,85.665
30,11535,35,2,1,1,23,1,0,1,35,2,44.6,-79.4167
12,11536,249,4,11,1,10,1,49,1,249,4,-6.1703,106.53
18,11537,42,2,1,1,16,1,4,1,42,2,17.3894,121.1597
1,11538,40,2,1,1,40,1,0,1,12,2,56.9167,59.95
68,11539,115,5,1,1,39,1,0,1,115,5,41.6833,20.4281
57,11540,25,2,1,1,20,1,2,1,25,2,-41.4667,-72.9333
46,11541,129,5,2,1,129,5,1,1,92,1,33.6,73.0333
5,11542,61,1,2,1,28,1,16,1,61,1,41.9243,-87.8379
54,11543,28,2,1,1,21,1,3,1,28,2,37.3167,-4.3667
1,11544,34,2,1,1,29,1,1,1,34,2,58.05,38.8333
15,11545,32,2,1,1,32,1,1,1,30,2,50.34,-4.79
20,11546,39,2,0,1,33,1,1,1,39,2,52.0667,9.5833
3,11547,48,2,1,1,48,1,1,1,24,2,37.5092,13.0889
108,11548,53,1,1,1,16,1,2,1,53,1,11.7569,-86.0528
20,11549,31,2,0,1,29,1,1,1,31,2,52.6,12.8831
14,11550,237,4,13,1,3,1,7,1,237,4,-25.4745,30.9703
5,11551,69,1,3,1,14,1,18,1,69,1,42.9726,-88.1291
5,11552,56,1,1,1,25,1,14,1,56,1,40.7314,-73.3248
5,11553,53,1,1,1,28,1,9,1,53,1,41.3645,-72.7768
65,11554,52,1,1,1,32,1,0,1,52,1,50.93,31.58
1,11555,42,2,1,1,42,1,1,1,36,2,55.0333,82.9167
20,11556,30,2,0,1,29,1,1,1,30,2,50.5217,8.8208
65,11557,39,2,1,1,33,1,0,1,39,2,50.361,33.2652
74,11558,71,1,2,1,20,1,5,1,71,1,43.8256,23.2375
7,11559,69,1,2,1,45,1,3,1,69,1,25.0881,117.0244
33,11560,124,5,5,1,13,1,1,1,124,5,4.718,9.73
29,11561,200,3,11,1,16,1,7,1,200,3,-4.9729,23.4368
16,11562,217,4,4,1,99,2,4,1,217,4,26.2103,87.5141
16,11562,217,4,4,1,99,2,4,1,217,4,23.02,88.48
16,11562,217,4,4,1,99,2,4,1,217,4,24.6554,84.5844
16,11563,205,4,4,1,96,2,4,1,205,4,22.7,88.45
10,11564,96,1,3,1,7,1,11,1,96,1,40.4169,-3.7033
10,11564,96,1,3,1,7,1,11,1,96,1,4.7344,-74.2683
10,11564,96,1,3,1,7,1,11,1,96,1,9.2619,125.9647
42,11565,24,2,0,1,24,1,0,1,11,2,-21.2311,48.3419
16,11566,166,3,1,1,39,1,0,1,166,3,24.03,75.08
2,11567,20,2,0,1,20,1,0,1,13,2,-28.4489,-52.2
5,11568,70,1,1,1,8,1,17,1,70,1,25.7785,-80.376
5,11568,70,1,1,1,8,1,17,1,70,1,32.4692,-100.4092
37,11569,65,1,1,1,34,1,1,1,65,1,47.1747,20.1965
1,11570,38,2,1,1,38,1,0,1,28,2,56.3315,114.89
16,11571,199,3,3,1,96,2,3,1,199,3,22.89,88.02
34,11572,32,2,0,1,22,1,0,1,32,2,-31.9,152.45
69,11573,47,2,1,1,47,1,1,1,33,2,41.2833,13.25
14,11574,84,1,5,1,10,1,4,1,84,1,-24.6,27.4
120,11575,91,1,3,1,28,1,18,1,91,1,36.8,4.2667
26,11576,48,2,1,1,6,1,0,1,48,2,4.91,29.45
3,11577,43,2,1,1,43,1,1,1,16,2,44.0333,10.1333
5,11578,41,2,1,1,31,1,8,1,41,2,40.8096,-72.8479
20,11579,51,1,1,1,26,1,3,1,51,1,47.9878,10.1811
5,11580,56,1,1,1,13,1,12,1,56,1,25.867,-80.1779
10,11581,19,2,1,1,6,1,1,1,19,2,1.15,-76.6475
3,11582,48,2,1,1,48,1,1,1,41,2,41.1,13.8833
20,11583,29,2,0,1,29,1,1,1,25,2,49.8167,7.1167
135,11584,137,5,1,1,69,2,1,1,137,5,35.4667,44.3167
23,11585,47,2,1,1,47,1,0,1,10,2,35.7288,137.9339
1,11586,28,2,1,1,28,1,0,1,18,2,61.25,46.6333
48,11587,104,5,2,1,58,2,0,1,104,5,6.3167,99.85
79,11588,31,2,1,1,31,1,1,1,15,2,47.5833,12.1667
5,11589,81,1,1,1,20,1,8,1,81,1,30.2082,-92.0325
5,11589,81,1,1,1,20,1,8,1,81,1,40.3991,-86.8593
5,11589,81,1,1,1,20,1,8,1,81,1,39.9946,-105.0998
5,11589,81,1,1,1,20,1,8,1,81,1,37.8919,-122.1189
3,11590,39,2,1,1,39,1,2,1,35,2,43.6833,10.85
69,11591,51,1,1,1,37,1,2,1,51,1,44.3333,9.2167
7,11592,109,5,2,1,109,5,3,1,93,1,30.0,120.5833
54,11593,50,2,1,1,32,1,5,1,50,2,41.5483,2.1075
109,11594,150,3,1,1,81,2,3,1,150,3,33.8789,75.2485
28,11595,42,2,1,1,42,1,0,1,32,2,40.161,34.377
2,11596,21,2,1,1,2,1,0,1,21,2,-4.2525,-69.9381
2,11596,21,2,1,1,2,1,0,1,21,2,-21.7169,-48.6878
7,11597,140,5,3,1,138,5,7,1,140,5,32.1724,120.0142
23,11598,45,2,1,1,45,1,0,1,24,2,36.146,137.2522
16,11599,143,5,1,1,32,1,0,1,143,5,19.77,74.48
16,11600,129,5,1,1,35,1,0,1,129,5,18.1018,78.852
69,11601,15,2,0,1,15,1,0,1,12,2,-0.8667,131.25
79,11602,30,2,1,1,28,1,1,1,30,2,48.0333,14.4167
16,11603,30,2,0,1,21,1,0,1,30,2,13.005,76.1028
5,11604,54,1,1,1,30,1,2,1,54,1,50.85,0.57
5,11604,54,1,1,1,30,1,2,1,54,1,40.5961,-98.39
5,11604,54,1,1,1,30,1,2,1,54,1,44.7318,-92.8538
5,11604,54,1,1,1,30,1,2,1,54,1,43.3215,-76.1582
7,11605,184,3,6,1,184,3,13,1,163,3,35.7497,114.2887
16,11606,323,6,1,1,54,2,0,1,268,4,24.91,84.18
16,11606,323,6,1,1,54,2,0,1,268,4,25.4252,83.8201
5,11607,55,1,1,1,11,1,11,1,55,1,32.1453,-111.048
131,11608,52,1,1,1,36,1,0,1,52,1,54.0167,23.9667
73,11609,39,2,1,1,10,1,2,1,39,2,8.5466,-71.2409
3,11610,45,2,1,1,45,1,0,1,32,2,43.6333,13.4
5,11611,34,2,1,1,34,1,3,1,26,2,39.5627,-119.1906
5,11612,48,2,1,1,16,1,8,1,48,2,27.5805,-80.3848
5,11613,51,1,1,1,17,1,11,1,51,1,28.5818,-81.4692
10,11614,55,1,1,1,13,1,3,1,55,1,8.4089,-75.5819
1,11615,29,2,1,1,29,1,0,1,8,2,69.2,33.4667
54,11616,36,2,1,1,26,1,5,1,36,2,36.5417,-4.625
5,11617,68,1,1,1,22,1,4,1,68,1,29.6804,-82.3459
5,11617,68,1,1,1,22,1,4,1,68,1,34.2902,-83.8294
5,11617,68,1,1,1,22,1,4,1,68,1,33.639,-97.1487
5,11617,68,1,1,1,22,1,4,1,68,1,38.7931,-77.6347
20,11618,61,1,1,1,31,1,2,1,61,1,48.6225,10.0206
23,11619,35,2,1,1,35,1,0,1,15,2,39.1641,140.4948
9,11620,39,2,1,1,28,1,1,1,39,2,46.5658,3.3544
7,11621,34,2,1,1,34,1,0,1,22,2,48.0033,122.7365
1,11622,37,2,1,1,37,1,0,1,29,2,46.85,40.3167
5,11623,54,1,1,1,46,1,3,1,54,1,42.3043,-71.2855
5,11623,54,1,1,1,46,1,3,1,54,1,43.55,-80.7167
69,11624,36,2,0,1,29,1,1,1,36,2,50.613,-2.457
69,11624,36,2,0,1,29,1,1,1,36,2,42.1981,-70.9466
4,11625,52,1,1,1,28,1,1,1,52,1,49.9894,20.0661
5,11626,62,1,1,1,28,1,2,1,62,1,37.274,-96.95
5,11626,62,1,1,1,28,1,2,1,62,1,41.8787,-88.1507
15,11627,28,2,0,1,28,1,3,1,24,2,51.7978,0.6373
5,11628,37,2,1,1,15,1,10,1,37,2,45.1472,-122.8603
5,11628,37,2,1,1,15,1,10,1,37,2,38.8503,-77.2322
7,11629,150,3,3,1,133,5,9,1,150,3,32.3912,119.4363
93,11630,41,2,1,1,23,1,2,1,41,2,30.4333,-9.6
54,11631,35,2,1,1,35,1,1,1,27,2,40.7106,0.5808
16,11632,72,1,0,1,26,1,0,1,72,1,14.68,77.599
2,11633,63,1,1,1,9,1,4,1,63,1,-22.3572,-47.3844
2,11634,43,2,0,1,14,1,3,1,43,2,-6.9628,-35.6919
83,11635,41,2,1,1,10,1,0,1,41,2,-3.3667,36.6833
93,11636,52,1,1,1,28,1,8,1,52,1,35.4667,-6.0333
23,11637,38,2,1,1,38,1,1,1,21,2,36.1587,140.5164
79,11638,66,1,1,1,40,1,1,1,66,1,48.5667,16.0833
20,11639,68,1,1,1,36,1,2,1,68,1,47.8833,11.7
65,11640,103,5,1,1,39,1,1,1,103,5,49.1667,26.5667
65,11640,103,5,1,1,39,1,1,1,103,5,49.7822,23.6436
54,11641,35,2,1,1,35,1,1,1,21,2,37.25,-6.95
65,11642,39,2,1,1,39,1,0,1,8,2,47.6644,36.2632
2,11643,30,2,1,1,9,1,1,1,30,2,-14.0669,-39.6408
5,11644,50,2,1,1,26,1,11,1,50,2,38.8896,-77.2056
42,11645,21,2,0,1,21,1,0,1,7,2,-22.4036,46.1258
2,11646,69,1,2,1,8,1,6,1,69,1,-29.92,-51.18
2,11646,69,1,2,1,8,1,6,1,69,1,8.5333,-82.8333
9,11647,35,2,1,1,35,1,1,1,31,2,43.6,2.25
82,11648,29,2,1,1,13,1,1,1,29,2,14.8486,-85.8942
50,11649,22,2,0,1,22,1,0,1,4,2,-28.4667,-65.7833
10,11650,40,2,1,1,9,1,1,1,40,2,7.9833,-75.2
3,11651,35,2,1,1,34,1,4,1,35,2,44.1389,12.2444
5,11652,88,1,2,1,10,1,20,1,88,1,53.782,-1.8135
5,11652,88,1,2,1,10,1,20,1,88,1,38.6444,-90.3303
5,11652,88,1,2,1,10,1,20,1,88,1,35.659,-78.4498
5,11652,88,1,2,1,10,1,20,1,88,1,39.8689,-84.3292
5,11652,88,1,2,1,10,1,20,1,88,1,37.9404,-121.9301
5,11652,88,1,2,1,10,1,20,1,88,1,39.6627,-75.0782
22,11653,154,3,4,1,0,1,14,1,154,3,18.8167,-98.95
16,11654,85,1,0,1,26,1,0,1,85,1,14.47,78.82
51,11655,29,2,1,1,2,1,2,1,29,2,-13.525,-71.9722
5,11656,43,2,1,1,43,1,5,1,43,2,48.8478,2.4392
5,11656,43,2,1,1,43,1,5,1,43,2,38.6759,-87.5102
1,11657,56,1,1,1,35,1,2,1,56,1,43.1333,131.9
1,11658,62,1,1,1,44,1,1,1,62,1,59.4333,29.4833
8,11659,36,2,0,1,33,1,1,1,36,2,51.9667,5.6667
56,11660,14,2,1,1,5,1,0,1,14,2,-17.5167,-63.1667
20,11661,94,1,1,1,25,1,3,1,94,1,47.6297,7.9044
30,11662,34,2,1,1,34,1,0,1,5,2,52.1294,-122.1383
20,11663,34,2,0,1,33,1,1,1,34,2,53.0,11.75
5,11664,44,2,1,1,21,1,12,1,44,2,41.6007,-72.9734
69,11665,54,1,0,1,36,1,2,1,54,1,50.8147,-0.3714
7,11666,150,3,3,1,150,3,2,1,96,1,32.1264,114.0672
7,11667,136,5,2,1,136,5,2,1,81,1,37.6823,112.7281
7,11668,120,5,2,1,120,5,1,1,81,1,43.513,123.5003
9,11669,59,1,1,1,21,1,5,1,59,1,49.0264,2.2275
16,11670,159,3,4,1,127,5,1,1,159,3,26.4929,86.368
108,11671,31,2,1,1,15,1,3,1,31,2,12.1964,-86.0969
20,11672,69,1,1,1,37,1,1,1,69,1,47.9667,12.5833
30,11673,41,2,1,1,15,1,3,1,41,2,50.26,-5.051
30,11673,41,2,1,1,15,1,3,1,41,2,45.3647,-63.28
133,11674,62,1,1,1,34,1,0,1,62,1,40.8161,29.3006
133,11674,62,1,1,1,34,1,0,1,62,1,44.5381,18.6761
20,11675,36,2,0,1,33,1,1,1,36,2,52.4661,10.2039
20,11676,63,1,1,1,29,1,2,1,63,1,48.7058,9.5919
16,11677,139,5,1,1,25,1,1,1,139,5,18.89,72.95
54,11678,31,2,1,1,23,1,4,1,31,2,37.183,-5.767
5,11679,49,2,1,1,20,1,10,1,49,2,49.25,-123.1
5,11679,49,2,1,1,20,1,10,1,49,2,45.6366,-122.5967
14,11680,275,4,15,1,8,1,20,1,275,4,-26.6992,27.8356
8,11681,34,2,0,1,34,1,1,1,34,2,51.9833,5.1
18,11682,60,1,1,1,19,1,0,1,60,1,10.9,123.0833
14,11683,181,3,7,1,8,1,19,1,181,3,-26.8142,27.8286
31,11684,47,2,2,1,21,1,6,1,47,2,47.7,8.6333
1,11685,42,2,1,1,42,1,0,1,28,2,51.55,92.7667
65,11686,36,2,1,1,36,1,1,1,28,2,50.1833,27.0667
5,11687,57,1,2,1,20,1,8,1,57,1,43.2534,-70.8856
3,11688,66,1,2,1,28,1,8,1,66,1,45.4,10.85
20,11689,52,1,1,1,36,1,4,1,52,1,47.9972,11.3406
62,11690,55,1,1,1,43,1,2,1,55,1,49.2615,13.9024
12,11691,67,1,1,1,37,1,0,1,67,1,-6.84,107.9208
5,11692,54,1,1,1,32,1,5,1,54,1,44.8546,-93.5621
5,11693,78,1,3,1,10,1,22,1,78,1,32.8168,-79.9687
5,11693,78,1,3,1,10,1,22,1,78,1,38.3484,-81.6322
5,11693,78,1,3,1,10,1,22,1,78,1,39.4842,-88.1781
1,11694,43,2,1,1,43,1,0,1,23,2,55.1167,80.9667
3,11695,54,1,1,1,40,1,1,1,54,1,36.95,14.6
86,11696,106,5,1,1,25,1,0,1,106,5,22.9856,-80.5831
5,11697,86,1,2,1,19,1,23,1,86,1,40.6155,-80.2547
59,11698,83,1,1,1,46,1,1,1,83,1,43.2775,76.8958
34,11699,102,5,2,1,58,2,1,1,102,5,-12.4381,130.8411
15,11700,33,2,1,1,33,1,3,1,16,2,53.691,-1.633
16,11701,48,2,2,1,29,1,0,1,48,2,25.83,93.43
36,11702,46,2,1,1,18,1,0,1,46,2,6.9833,39.1833
15,11703,34,2,1,1,34,1,4,1,21,2,53.4286,-2.8064
3,11704,65,1,1,1,47,1,1,1,65,1,44.7,11.8
95,11705,34,2,1,1,34,1,1,1,26,2,56.2,15.2833
2,11706,42,2,1,1,7,1,1,1,42,2,-15.1639,-49.8028
5,11707,74,1,2,1,18,1,19,1,74,1,41.3065,-73.5023
5,11707,74,1,2,1,18,1,19,1,74,1,40.8313,-74.0147
5,11707,74,1,2,1,18,1,19,1,74,1,45.8114,-122.7051
20,11708,53,1,1,1,44,1,0,1,53,1,51.35,8.4833
2,11709,132,5,2,1,31,1,6,1,132,5,-23.5328,-46.7919
13,11710,34,2,1,1,34,1,0,1,3,2,65.0142,25.4719
5,11711,52,1,1,1,45,1,2,1,52,1,40.9147,-74.1624
5,11712,48,2,1,1,48,1,1,1,40,2,39.9649,-75.0563
7,11713,135,5,3,1,30,1,10,1,135,5,46.6388,131.1545
95,11714,39,2,1,1,39,1,0,1,11,2,59.3333,13.4333
1,11715,35,2,1,1,35,1,0,1,6,2,59.3758,28.1961
69,11716,32,2,0,1,32,1,0,1,7,2,25.0781,-77.3386
1,11717,48,2,1,1,48,1,1,1,33,2,44.6333,41.9333
1,11718,29,2,1,1,29,1,0,1,10,2,59.7,30.7833
5,11719,69,1,2,1,33,1,5,1,69,1,32.8604,-97.218
5,11720,50,2,1,1,32,1,5,1,50,2,37.9929,-121.6952
20,11721,67,1,1,1,64,2,0,1,67,1,48.0167,11.5833
4,11722,80,1,1,1,36,1,4,1,80,1,50.2667,19.0167
54,11723,28,2,0,1,28,1,1,1,14,2,37.2836,-5.9222
15,11724,31,2,1,1,31,1,4,1,24,2,52.267,-2.153
1,11725,46,2,1,1,44,1,1,1,46,2,43.65,43.55
5,11726,64,1,2,1,30,1,6,1,64,1,41.4152,-75.6072
5,11727,67,1,2,1,14,1,19,1,67,1,41.8973,-87.9432
5,11728,57,1,2,1,23,1,13,1,57,1,40.5352,-75.4978
5,11729,132,5,3,1,20,1,12,1,132,5,31.8811,-81.6131
5,11730,72,1,2,1,18,1,18,1,72,1,36.3782,-86.4698
7,11731,49,2,2,1,49,1,0,1,32,2,47.9117,123.4978
16,11732,94,1,2,1,56,2,1,1,94,1,16.5333,80.8
20,11733,55,1,1,1,15,1,10,1,55,1,51.9569,7.0056
5,11734,72,1,2,1,3,1,12,1,72,1,39.6468,-104.9942
5,11734,72,1,2,1,3,1,12,1,72,1,40.8917,-73.9736
5,11734,72,1,2,1,3,1,12,1,72,1,26.9717,-82.3524
5,11734,72,1,2,1,3,1,12,1,72,1,39.8643,-84.307
5,11735,80,1,3,1,4,1,17,1,80,1,42.1167,-80.0733
5,11735,80,1,3,1,4,1,17,1,80,1,40.0404,-105.0399
28,11736,55,1,0,1,34,1,0,1,55,1,39.7464,39.4914
3,11737,64,1,1,1,39,1,2,1,64,1,41.35,13.4167
86,11738,79,1,2,1,15,1,5,1,79,1,20.2608,-76.5381
20,11739,50,2,1,1,29,1,4,1,50,2,54.1961,9.0933
20,11740,60,1,1,1,31,1,3,1,60,1,50.3167,11.9167
25,11741,79,1,2,1,21,1,2,1,79,1,7.3964,3.9167
54,11742,45,2,1,1,33,1,2,1,45,2,41.5814,1.6208
23,11743,31,2,1,1,31,1,3,1,25,2,34.7,135.7
42,11744,25,2,1,1,21,1,0,1,25,2,-21.8833,47.4333
85,11745,82,1,3,1,20,1,1,1,82,1,-1.25,29.99
64,11746,77,1,2,1,18,1,1,1,77,1,9.1167,-12.9167
5,11747,35,2,1,1,35,1,1,1,30,2,26.0593,-80.1637
5,11748,45,2,1,1,42,1,2,1,45,2,39.9495,-75.3038
80,11749,66,1,1,1,45,1,0,1,66,1,42.6403,18.1083
15,11750,32,2,1,1,30,1,1,1,32,2,51.886,-0.521
5,11751,48,2,1,1,48,1,1,1,41,2,40.1506,-75.3364
5,11752,50,2,1,1,32,1,3,1,50,2,37.4671,-122.1352
16,11753,86,1,2,1,18,1,4,1,86,1,9.3856,76.5756
30,11754,38,2,1,1,25,1,3,1,38,2,43.7417,-79.3733
3,11755,57,1,1,1,57,2,0,1,49,2,41.2667,16.4167
69,11756,38,2,1,1,37,1,0,1,38,2,55.54,-4.66
5,11757,55,1,2,1,19,1,8,1,55,1,45.5372,-122.3955
5,11758,63,1,1,1,42,1,2,1,63,1,34.2692,-88.7318
4,11759,42,2,1,1,42,1,0,1,35,2,52.0167,18.5
57,11760,17,2,0,1,17,1,1,1,14,2,-28.5708,-70.7581
58,11761,72,1,1,1,45,1,0,1,72,1,41.7153,21.7753
20,11762,43,2,1,1,43,1,0,1,26,2,52.9833,9.8333
5,11763,48,2,1,1,42,1,1,1,48,2,42.2567,-72.5793
8,11764,37,2,0,1,37,1,0,1,28,2,52.65,6.2167
59,11765,27,2,1,1,27,1,0,1,24,2,52.3497,71.89
5,11766,57,1,1,1,40,1,1,1,57,1,41.1245,-88.8297
20,11767,64,1,1,1,55,2,0,1,64,1,49.2833,7.0667
20,11767,64,1,1,1,55,2,0,1,64,1,50.1331,8.5289
16,11768,156,3,3,1,63,2,2,1,156,3,22.12,84.03
47,11769,99,1,2,1,15,1,5,1,99,1,15.6078,103.8
69,11770,35,2,1,1,35,1,0,1,21,2,54.6667,20.1333
1,11771,42,2,1,1,42,1,1,1,17,2,47.2167,38.9167
20,11772,68,1,1,1,64,2,0,1,68,1,48.05,11.6167
20,11772,68,1,1,1,64,2,0,1,68,1,48.3439,12.1303
